Date,Open,High,Low,Close,Volume,Market Cap
Mar-06-2021,48819.98,49081.95,47155.96,48884.80,97560333723,901644582924
Mar-05-2021,48450.02,49389.98,46414.59,48901.92,117859323450,889473556807
Mar-04-2021,50451.12,51738.86,47633.15,48523.78,119186130857,920924781727
Mar-03-2021,48466.46,52513.12,48144.56,50593.58,108365200914,939512750119
Mar-02-2021,49589.98,50179.37,47150.26,48245.60,111601588573,905796140015
Mar-01-2021,45109.07,49752.65,45015.58,49557.94,112766464735,886579969868
Feb-28-2021,46132.39,46540.99,43164.54,44986.74,94856286510,834743254119
Feb-27-2021,46266.03,48346.55,45136.06,46202.31,119956885362,878310825155
Feb-26-2021,46986.60,48380.67,44500.00,46205.26,136768565574,868707953809
Feb-25-2021,49668.13,51791.92,47264.22,47372.38,124602948615,931552716323
Feb-24-2021,48889.93,51223.54,47169.07,49577.67,174558097499,927168184009
Feb-23-2021,54099.98,54099.98,45256.18,48514.38,212151513118,913257487104
Feb-22-2021,57411.01,57411.01,49410.20,54153.66,149261235644,1019306544378
Feb-21-2021,55969.53,58301.83,55560.54,57367.95,139771860153,1062173524747
Feb-20-2021,55841.11,57530.02,54753.83,56008.79,140453622251,1047912759138
Feb-19-2021,51564.72,56229.12,50856.49,55795.16,113055134901,989022402979
Feb-18-2021,52091.93,52493.73,50920.67,51656.85,120111456626,966867951236
Feb-17-2021,49128.61,52514.96,49088.70,52127.62,142714894909,948273280355
Feb-16-2021,47927.99,50344.02,47187.62,49261.05,128596282135,909963253204
Feb-15-2021,48643.60,48884.84,46167.98,47981.98,121933582464,890979166011
Feb-14-2021,47123.82,49566.06,47123.82,48673.33,144739442865,904294295185
Feb-13-2021,47299.70,48089.52,46402.37,47056.77,143039618394,879475823411
Feb-12-2021,47991.94,48654.38,46459.81,47622.57,137346856099,885659635122
Feb-11-2021,44809.54,48523.10,44049.82,47680.42,125776147417,860969534626
Feb-10-2021,46504.80,47281.53,43864.28,44866.50,129490884291,852080990172
Feb-09-2021,46533.34,47893.55,45164.67,46511.52,183198175979,868140615964
Feb-08-2021,38857.12,46225.50,38044.11,46225.50,118716929235,766031018480
Feb-07-2021,39260.74,39654.67,37389.63,38888.64,102991144866,720053161967
Feb-06-2021,38300.04,40858.55,38288.99,39191.51,106251967992,742154277236
Feb-05-2021,36977.78,38280.06,36634.29,37945.96,100182647822,699542082662
Feb-04-2021,37659.04,38734.58,36321.73,36938.03,95050564959,698357377545
Feb-03-2021,35476.14,37565.36,35476.14,37551.93,89352747406,680092225536
Feb-02-2021,33536.48,35943.34,33536.48,35507.13,86758683274,645559209206
Feb-01-2021,33082.84,34600.00,32402.29,33513.44,89774569869,627169519579
Jan-31-2021,34275.23,34275.23,32213.32,33136.14,79168365015,622243238404
Jan-30-2021,34309.77,34823.47,33037.99,34333.11,144056482145,633604068982
Jan-29-2021,33332.49,38320.83,32011.68,34241.19,152370872356,651330512375
Jan-28-2021,30400.93,33755.55,29932.91,33117.57,102591907667,590626513517
Jan-27-2021,32503.86,32503.86,29329.89,30305.34,90755198572,578889895941
Jan-26-2021,32305.90,32773.47,31013.71,32577.77,94141056518,594982368471
Jan-25-2021,32224.51,34818.22,32130.66,32272.78,85932342667,620636318881
Jan-24-2021,32081.02,32941.58,31122.25,32261.74,71915450466,599252216356
Jan-23-2021,32976.47,33293.43,31464.57,32045.84,92468003470,601514283280
Jan-22-2021,30838.20,33800.96,28997.51,32836.14,139223374167,592458335565
Jan-21-2021,35477.52,35477.52,30202.76,30892.80,104277748206,613606162666
Jan-20-2021,36002.59,36371.09,33593.67,35636.11,98186705206,653840590324
Jan-19-2021,36632.32,37701.58,36163.74,36177.49,94696323433,685127879869
Jan-18-2021,35822.53,37365.98,34840.49,36714.84,85952054615,670424015901
Jan-17-2021,36061.52,36682.76,34095.17,35786.42,92863643157,663270945739
Jan-16-2021,36833.61,37910.76,35624.48,36178.18,123693873048,685154441526
Jan-15-2021,39280.30,39645.50,34599.97,36678.95,117305372508,697436710488
Jan-14-2021,37394.12,40000.01,36882.03,39304.69,114931563480,716637812011
Jan-13-2021,34060.13,37626.13,32445.50,37359.33,126174618900,645088905820
Jan-12-2021,35549.97,36524.89,32957.85,33949.40,176864618866,648089950367
Jan-11-2021,38223.37,38223.37,30592.26,35569.72,182855100855,638126812426
Jan-10-2021,40083.82,41255.98,35933.66,38299.02,107609376316,737715778475
Jan-09-2021,40577.81,41291.47,38819.67,40129.00,134582898529,749903824716
Jan-08-2021,39437.44,41849.91,36711.86,40703.29,172295440555,739499799350
Jan-07-2021,36814.68,40164.16,36345.64,39493.13,141292953594,706528659352
Jan-06-2021,33895.70,36904.22,33315.07,36904.22,120556816942,646919963465
Jan-05-2021,32023.29,34359.99,30087.20,33965.16,125426476003,598928102302
Jan-04-2021,32949.40,33553.45,29066.67,31973.83,130918256521,591803523640
Jan-03-2021,32148.05,34717.66,32057.58,32877.61,124349523094,621795048371
Jan-02-2021,29329.70,33158.61,29014.30,32093.26,70104243266,570431197310
Jan-01-2021,28938.90,29560.03,28718.62,29300.19,64558591252,542990405376
Dec-31-2020,28863.19,29272.58,27986.65,28977.96,79271345826,536314969328
Dec-30-2020,27375.35,28938.02,27375.35,28810.02,73712221377,523104839357
Dec-29-2020,27070.02,27392.54,26077.27,27392.54,68162303669,496187947759
Dec-28-2020,26269.01,27431.90,26111.96,27147.37,99495188799,501662962255
Dec-27-2020,26463.43,28331.09,26011.66,26326.48,102567647653,503085319305
Dec-26-2020,24700.99,26698.37,24519.99,26446.97,68174322705,469618701989
Dec-25-2020,23719.24,24715.08,23463.63,24652.04,57592757107,446375556422
Dec-24-2020,23248.20,23749.01,22751.93,23733.03,74435058819,431381467834
Dec-23-2020,23816.04,24011.07,22789.24,23261.79,72103119537,437386596218
Dec-22-2020,22743.91,23801.64,22446.75,23801.64,83963380723,428962781517
Dec-21-2020,23488.42,24065.52,22119.30,22882.16,85145371413,432068558159
Dec-20-2020,23859.67,24249.96,23101.10,23516.40,71034858155,438084395865
Dec-19-2020,23131.04,24077.49,22830.90,23844.57,63655496242,433408582773
Dec-18-2020,22796.25,23239.70,22397.10,23113.99,117018623816,424807678680
Dec-17-2020,21349.66,23656.65,21265.80,22823.46,119966786315,419778522334
Dec-16-2020,19424.01,21395.55,19306.68,21367.10,48227478063,372499190037
Dec-15-2020,19273.92,19540.78,19086.03,19434.07,37207256823,359262989997
Dec-14-2020,19181.40,19346.86,19021.83,19270.75,35594491141,355900072299
Dec-13-2020,18795.24,19393.31,18719.96,19169.34,36129560661,354908722065
Dec-12-2020,18017.35,18905.26,18017.35,18804.79,37864610631,342883193665
Dec-11-2020,18236.78,18236.78,17604.05,18062.12,51456006610,333126430004
Dec-10-2020,18541.85,18541.85,17939.98,18261.88,42051607215,339862101398
Dec-09-2020,18328.89,18624.63,17656.94,18569.99,51894238233,339169288875
Dec-08-2020,19169.82,19268.38,18279.49,18325.05,36072867924,351716110113
Dec-07-2020,19363.53,19403.80,18940.87,19190.04,33514897153,356357579476
Dec-06-2020,19153.42,19374.85,18891.57,19336.69,31248872995,355303487881
Dec-05-2020,18660.49,19167.43,18560.03,19127.66,43493402327,352394017893
Dec-04-2020,19430.85,19510.64,18643.37,18737.19,42711852977,354653480586
Dec-03-2020,19217.92,19587.15,18909.03,19427.95,45460478690,357548224635
Dec-02-2020,18756.51,19330.51,18356.08,19201.28,64736169957,351583352343
Dec-01-2020,19692.23,19877.37,18338.56,18855.04,68651048241,357418673134
Nov-30-2020,18181.62,19802.68,18181.62,19721.87,47907519458,350768118967
Nov-29-2020,17725.69,18309.85,17549.52,18162.12,39169112135,333623131271
Nov-28-2020,17133.44,17846.94,16877.45,17707.72,40948231070,320959715772
Nov-27-2020,17157.38,17419.96,16487.30,17076.84,66090936295,315076279274
Nov-26-2020,18736.05,18911.15,16290.95,17072.81,76574550474,322683382857
Nov-25-2020,19151.45,19461.57,18547.98,18770.20,66020446070,353357152750
Nov-24-2020,18383.26,19412.49,18042.08,19121.51,65582487334,349606772372
Nov-23-2020,18400.42,18750.76,18032.68,18374.45,56013957456,341944154691
Nov-22-2020,18673.99,18740.90,17648.90,18413.53,51842917681,341719648443
Nov-21-2020,18665.47,18956.34,18478.42,18709.06,51342425636,346810483010
Nov-20-2020,17799.98,18798.61,17763.99,18641.29,51247577104,339782497231
Nov-19-2020,17769.08,18139.04,17395.28,17806.28,61088362076,330660347306
Nov-18-2020,17664.95,18475.04,17395.81,17827.84,72012568911,331419792599
Nov-17-2020,16703.98,17829.76,16577.53,17683.76,45999622881,316502527418
Nov-16-2020,15948.49,16842.98,15884.88,16725.11,32816346806,303249393769
Nov-15-2020,16068.10,16131.80,15796.54,15961.35,31319340855,296296699174
Nov-14-2020,16320.05,16320.05,15725.31,16083.59,36181426857,296890514838
Nov-13-2020,16297.19,16463.29,15984.12,16316.14,46113488950,301643276630
Nov-12-2020,15691.61,16299.94,15492.64,16279.27,42629399359,294819304890
Nov-11-2020,15297.96,15949.50,15282.01,15687.48,34076621282,288682936494
Nov-10-2020,15313.69,15429.01,15104.41,15280.16,42038978766,283781645786
Nov-09-2020,15478.31,15798.20,14836.54,15326.16,39301152286,284840712675
Nov-08-2020,14815.05,15613.43,14748.26,15499.08,44191246290,281457720322
Nov-07-2020,15568.62,15741.75,14448.63,14821.98,43966023320,284108062642
Nov-06-2020,15589.38,15922.33,15204.99,15547.05,64505570472,288455228523
Nov-05-2020,14140.35,15710.76,14100.78,15558.53,45894350398,272633809888
Nov-04-2020,14017.05,14212.51,13589.97,14132.96,36787608743,257381109206
Nov-03-2020,13556.45,14034.32,13304.12,13973.25,31957453140,252079847198
Nov-02-2020,13760.89,13826.96,13269.51,13576.97,28341039633,251772697766
Nov-01-2020,13794.55,13881.87,13629.06,13735.01,27500088065,254930532220
Oct-31-2020,13554.96,13984.75,13431.72,13795.53,32985934325,254384806361
Oct-30-2020,13456.61,13661.96,13151.42,13568.84,35824994060,248695600093
Oct-29-2020,13276.35,13629.99,12987.73,13443.53,35824326415,246797158759
Oct-28-2020,13639.75,13837.31,12960.03,13275.48,40460863642,249011575352
Oct-27-2020,13057.49,13775.68,13057.49,13651.54,32537705771,247385893171
Oct-26-2020,13022.02,13215.25,12821.65,13065.54,23955461477,241914487368
Oct-25-2020,13115.29,13327.98,12915.83,13020.81,23616907117,241630988926
Oct-24-2020,12929.78,13139.42,12869.96,13117.17,22616597578,241080144140
Oct-23-2020,12964.76,13014.06,12740.01,12929.02,32656688932,239378934757
Oct-22-2020,12799.95,13162.65,12698.50,12958.54,44415617058,239244404696
Oct-21-2020,11908.74,13190.09,11891.81,12808.80,38524738668,230398925867
Oct-20-2020,11751.37,12004.21,11696.29,11910.24,26904815395,219245674077
Oct-19-2020,11500.03,11799.99,11420.52,11748.38,18200393176,214382343089
Oct-18-2020,11358.13,11490.02,11349.94,11490.02,15237087835,211547198368
Oct-17-2020,11316.37,11386.52,11278.31,11368.48,18609745832,209973844655
Oct-16-2020,11498.95,11539.22,11234.82,11312.66,25895236933,210346030916
Oct-15-2020,11417.11,11573.55,11291.77,11492.62,23046051336,211240903138
Oct-14-2020,11422.02,11544.58,11292.51,11426.37,22671063127,211064738669
Oct-13-2020,11531.36,11542.29,11324.20,11423.48,27767799954,211938062475
Oct-12-2020,11369.01,11696.48,11245.11,11544.14,21028934723,211837518483
Oct-11-2020,11294.71,11429.45,11279.86,11376.44,18400993817,210284916215
Oct-10-2020,11050.68,11463.74,11050.68,11294.99,23905936789,209734341243
Oct-09-2020,10920.20,11101.82,10841.66,11066.19,23417400426,203184007851
Oct-08-2020,10670.22,10931.02,10554.55,10898.55,18775481111,198619252013
Oct-07-2020,10602.40,10679.03,10567.97,10665.25,20562068865,196530345918
Oct-06-2020,10788.03,10792.26,10536.78,10604.45,19914334722,198030505841
Oct-05-2020,10667.06,10784.67,10630.00,10784.67,18073068401,198061224066
Oct-04-2020,10542.06,10684.27,10524.73,10665.70,15472962157,196195661644
Oct-03-2020,10570.37,10593.70,10501.49,10541.32,20391901420,195151108987
Oct-02-2020,10621.71,10662.01,10413.94,10566.49,28608315280,194792345005
Oct-01-2020,10777.14,10903.29,10472.42,10614.30,23740107473,199013390077
Sep-30-2020,10840.60,10843.69,10668.74,10766.81,22225613190,198798360070
Sep-29-2020,10692.35,10855.72,10652.24,10839.96,23902695207,198551103779
Sep-28-2020,10774.25,10937.01,10699.63,10702.47,22685381480,201247059798
Sep-27-2020,10729.82,10794.71,10620.56,10766.52,19197868192,198230862185
Sep-26-2020,10685.95,10769.91,10653.13,10739.74,22140813156,198168996917
Sep-25-2020,10734.54,10747.71,10567.24,10683.40,27637879181,197360295367
Sep-24-2020,10233.35,10763.75,10219.33,10731.53,28632863995,193160151427
Sep-23-2020,10529.28,10530.33,10180.51,10231.05,24341912906,192973686930
Sep-22-2020,10415.10,10557.44,10365.73,10531.35,31760586511,193612405818
Sep-21-2020,10920.99,10982.26,10349.49,10427.88,32049045620,197524615883
Sep-20-2020,11083.43,11083.43,10779.62,10914.69,27984393948,201893765075
Sep-19-2020,10933.95,11139.97,10892.87,11076.85,29847423554,203594887335
Sep-18-2020,10939.78,11018.74,10821.37,10916.97,33299227980,201992991338
Sep-17-2020,10943.45,11036.74,10767.36,10934.42,38373393891,201350751780
Sep-16-2020,10782.04,11079.29,10675.82,10946.92,38086295936,201366679797
Sep-15-2020,10671.46,10926.46,10637.49,10783.00,36621455088,199132248075
Sep-14-2020,10327.10,10737.48,10252.70,10665.11,31933742977,194196335568
Sep-13-2020,10441.29,10558.52,10218.64,10315.67,28367164217,192127881478
Sep-12-2020,10385.23,10476.97,10275.99,10438.38,27091848643,191680565611
Sep-11-2020,10336.83,10386.96,10215.87,10374.78,32078835060,190370332139
Sep-10-2020,10222.61,10464.14,10222.61,10334.64,32645377052,190999091020
Sep-09-2020,10116.67,10335.32,9983.51,10214.15,37822798641,188204222608
Sep-08-2020,10373.82,10397.84,9893.74,10112.21,40939773952,187507101788
Sep-07-2020,10248.39,10392.07,9896.30,10356.44,41532337191,187748825398
Sep-06-2020,10170.04,10339.14,9998.06,10257.23,56682146859,188480626408
Sep-05-2020,10448.69,10547.92,9902.98,10129.79,47745079005,189709036351
Sep-04-2020,10158.24,10602.97,10108.68,10473.52,51279765459,191811080130
Sep-03-2020,11388.87,11435.02,10103.86,10215.67,41460895660,203871519786
Sep-02-2020,11924.49,11945.58,11231.68,11399.15,40828722690,213802951608
Sep-01-2020,11650.16,12044.02,11551.45,11921.75,36030623507,219184566363
Aug-31-2020,11715.38,11764.46,11578.52,11656.00,28817684113,215789549308
Aug-30-2020,11471.66,11704.64,11468.28,11697.79,25043705473,214429322463
Aug-29-2020,11502.40,11551.26,11437.27,11485.10,24334715747,212233299545
Aug-28-2020,11320.18,11504.10,11290.10,11496.83,32588672017,211036707877
Aug-27-2020,11462.85,11549.17,11188.79,11311.24,32828842214,209653734746
Aug-26-2020,11338.91,11519.65,11275.79,11463.57,36827771242,210613286486
Aug-25-2020,11756.70,11761.36,11166.88,11361.55,31693401989,212634135184
Aug-24-2020,11648.11,11822.06,11601.43,11763.76,27473249748,216678337890
Aug-23-2020,11680.52,11707.26,11537.63,11653.41,25832518309,214622667029
Aug-22-2020,11534.75,11687.66,11403.80,11681.16,34813826010,213530755733
Aug-21-2020,11855.74,11874.02,11511.72,11530.92,31263106135,216936115830
Aug-20-2020,11742.53,11878.74,11689.24,11866.60,33930368814,217781876319
Aug-19-2020,11969.19,12007.45,11638.94,11732.41,40374416081,217876175357
Aug-18-2020,12272.58,12364.52,11892.03,11961.99,42796629889,224500807944
Aug-17-2020,11892.99,12394.35,11787.63,12285.94,29928688831,222199281267
Aug-16-2020,11857.11,11912.91,11706.35,11892.68,27103038829,218601707689
Aug-15-2020,11755.71,11966.49,11755.71,11865.38,31579519762,219092295047
Aug-14-2020,11765.97,11830.53,11657.29,11742.88,37984318895,216718826119
Aug-13-2020,11567.07,11773.09,11301.37,11763.01,35020081228,213109715698
Aug-12-2020,11397.04,11607.74,11238.65,11576.81,42464680751,211560773190
Aug-11-2020,11885.45,11927.49,11185.18,11395.41,37908458366,214723636952
Aug-10-2020,11666.67,12031.87,11666.67,11867.87,36150631838,219302265535
Aug-09-2020,11758.32,11784.91,11539.76,11648.08,27135096720,215278340524
Aug-08-2020,11592.02,11802.14,11541.27,11728.59,31999650196,215438751400
Aug-07-2020,11777.54,11885.86,11392.41,11583.16,34481886917,216166488275
Aug-06-2020,11738.74,11895.07,11574.34,11780.29,37150220757,216738012060
Aug-05-2020,11196.18,11769.27,11133.73,11732.93,31972193672,211293357711
Aug-04-2020,11228.30,11391.63,11075.23,11194.55,33863638682,207438823630
Aug-03-2020,11070.06,11465.34,10998.68,11246.26,35112734941,207580399211
Aug-02-2020,11797.82,12078.66,10983.15,11073.61,52188598141,209079136871
Aug-01-2020,11336.03,11848.39,11243.91,11800.39,41384071142,213902838533
Jul-31-2020,11100.38,11425.72,10978.05,11334.59,32449292483,206321493648
Jul-30-2020,11084.62,11157.27,10894.51,11109.23,36055471756,203287249281
Jul-29-2020,10905.33,11282.25,10839.39,11073.30,39989495153,204223624325
Jul-28-2020,11016.82,11204.31,10644.97,10895.73,63042796645,202236990315
Jul-27-2020,9921.92,11339.80,9920.00,10996.54,42213334217,191974092890
Jul-26-2020,9697.52,10073.23,9652.91,9917.36,28010517869,181128830062
Jul-25-2020,9547.49,9716.61,9534.58,9686.12,21037125904,177235876017
Jul-24-2020,9600.61,9629.07,9477.72,9545.05,22466772027,176100044831
Jul-23-2020,9523.66,9627.17,9474.58,9592.96,23101832608,175708055736
Jul-22-2020,9384.64,9524.32,9306.72,9518.90,19256793736,172605073940
Jul-21-2020,9162.18,9419.40,9160.24,9385.17,18926176905,171487341826
Jul-20-2020,9207.29,9212.38,9151.49,9164.07,13940188804,169211575089
Jul-19-2020,9169.95,9213.29,9119.53,9207.82,11947063843,168778549975
Jul-18-2020,9156.43,9196.23,9129.38,9170.80,12785910296,168882482359
Jul-17-2020,9135.11,9176.80,9094.51,9155.77,15270491656,168468973413
Jul-16-2020,9200.65,9220.83,9058.92,9137.24,16582669315,168514199418
Jul-15-2020,9253.72,9269.70,9182.05,9206.76,14662526150,170079990853
Jul-14-2020,9242.64,9273.11,9155.10,9254.20,16272167656,170007187866
Jul-13-2020,9297.14,9320.46,9217.61,9247.11,14936740774,171003296256
Jul-12-2020,9230.98,9313.26,9187.86,9286.73,11952544232,170437661040
Jul-11-2020,9276.58,9283.62,9195.59,9231.32,13061147820,170216321880
Jul-10-2020,9239.75,9288.71,9141.27,9278.45,16354705418,169589057282
Jul-09-2020,9428.61,9429.39,9201.80,9240.37,17978271912,171942322550
Jul-08-2020,9257.37,9453.38,9241.34,9420.35,16333234232,172116575808
Jul-07-2020,9339.72,9363.36,9220.04,9252.36,17246307334,170776445834
Jul-06-2020,9077.94,9342.54,9053.66,9342.54,16794093512,169604879656
Jul-05-2020,9131.50,9137.45,8957.56,9072.77,12978699503,166899354330
Jul-04-2020,9069.82,9178.14,9053.81,9127.52,12619370983,167429731224
Jul-03-2020,9081.57,9117.54,9059.79,9065.58,16093715203,167474065005
Jul-02-2020,9228.08,9253.26,8991.47,9084.05,16368750495,168813597933
Jul-01-2020,9136.04,9283.11,9102.36,9225.67,15043273940,169227695662
Jun-30-2020,9179.41,9190.72,9076.06,9145.56,15421116289,168532494578
Jun-29-2020,9126.12,9219.39,9042.93,9180.16,14838631119,167934859484
Jun-28-2020,9014.41,9178.96,8961.24,9118.12,16823321855,166863119578
Jun-27-2020,9162.62,9191.41,8942.43,9014.22,16646055897,167950056937
Jun-26-2020,9253.79,9290.34,9075.26,9165.50,18745051956,169288251679
Jun-25-2020,9302.94,9324.52,9066.60,9254.75,21449477390,170176296001
Jun-24-2020,9619.31,9664.02,9242.95,9289.30,18027557224,174051689510
Jun-23-2020,9683.93,9712.30,9586.80,9614.94,19667576807,177451081547
Jun-22-2020,9295.52,9697.18,9290.81,9685.85,16669106172,174537836716
Jun-21-2020,9351.83,9449.31,9289.89,9289.89,15448764610,172135437282
Jun-20-2020,9316.23,9373.05,9252.76,9348.98,17932871013,171291626098
Jun-19-2020,9393.87,9412.35,9263.22,9305.90,19527343337,171951244631
Jun-18-2020,9461.52,9461.91,9302.88,9401.55,18874354829,173229521282
Jun-17-2020,9522.88,9540.09,9309.95,9463.41,18609541664,173978886609
Jun-16-2020,9422.31,9566.21,9381.98,9520.48,24399990285,174692752420
Jun-15-2020,9352.51,9485.45,8960.67,9421.65,24311638546,170263310864
Jun-14-2020,9470.19,9470.19,9295.79,9352.85,15802769087,173240671689
Jun-13-2020,9464.72,9472.85,9378.91,9463.82,18853236922,173561923938
Jun-12-2020,9304.40,9538.69,9264.00,9460.38,28635953788,173363490990
Jun-11-2020,9864.20,9924.66,9257.35,9314.38,28078869433,177655075928
Jun-10-2020,9771.82,9966.96,9716.22,9864.56,21335294208,179960228069
Jun-09-2020,9774.13,9841.16,9657.18,9769.87,22201874671,178607649497
Jun-08-2020,9747.86,9778.40,9667.04,9773.30,24804583215,178825923692
Jun-07-2020,9661.57,9769.29,9456.74,9742.57,19781866056,177067750841
Jun-06-2020,9636.57,9723.00,9568.15,9662.32,21994182984,177309062241
Jun-05-2020,9793.27,9836.17,9641.72,9641.92,25839305932,179228721270
Jun-04-2020,9654.86,9854.89,9506.05,9803.99,24537394171,178371603614
Jun-03-2020,9542.71,9652.63,9454.88,9652.63,30774114397,175715682278
Jun-02-2020,10167.40,10174.00,9396.44,9538.73,40117755690,181818399959
Jun-01-2020,9454.11,10232.62,9433.58,10177.77,27483501151,176141805574
May-31-2020,9694.27,9694.27,9420.26,9449.86,30164673989,175722350393
May-30-2020,9415.67,9708.46,9351.30,9693.55,30240847831,174986415571
May-29-2020,9540.94,9558.56,9374.99,9418.13,34433975805,173820342655
May-28-2020,9177.55,9566.47,9123.65,9536.16,31339127072,171065907365
May-27-2020,8855.99,9189.87,8846.78,9165.14,29023731427,165951880765
May-26-2020,8894.33,8985.21,8745.73,8850.35,29122854004,162995940998
May-25-2020,8765.90,8944.68,8708.15,8897.21,32589017641,162281171647
May-24-2020,9178.76,9278.96,8791.79,8791.79,25780142755,167779073590
May-23-2020,9167.55,9294.04,9114.40,9180.53,26003317556,169162360391
May-22-2020,9059.87,9244.46,8973.51,9160.71,33446538581,167804855732
May-21-2020,9519.33,9558.12,8859.74,9073.69,33726116883,170759166081
May-20-2020,9769.90,9805.30,9441.17,9524.43,31304878616,177817155457
May-19-2020,9724.57,9852.63,9518.79,9761.18,33953354777,177791747575
May-18-2020,9672.11,9901.96,9563.11,9733.74,36680111315,178660739473
May-17-2020,9383.52,9835.58,9349.10,9667.58,31980216369,176741126354
May-16-2020,9307.56,9556.38,9235.12,9380.48,35516301774,172807069653
May-15-2020,9772.44,9803.13,9240.45,9293.97,44345543412,175071724313
May-14-2020,9298.00,9836.47,9273.45,9772.56,44963754585,175679524322
May-13-2020,8804.98,9363.65,8804.98,9302.90,34610987893,165909204205
May-12-2020,8583.60,8940.96,8566.73,8792.06,44269698683,161057224632
May-11-2020,8747.34,9108.04,8303.34,8593.86,43551499512,159916375004
May-10-2020,9554.22,9554.22,8388.96,8745.15,49096426545,159826123152
May-09-2020,9814.40,9900.43,9559.71,9570.01,36759061346,178685755696
May-08-2020,9943.63,9995.18,9753.75,9822.89,50787616034,181977754702
May-07-2020,9170.34,9985.69,9086.61,9968.11,44195883978,173692539733
May-06-2020,9013.05,9353.21,8936.69,9198.25,37332792656,167826777745
May-05-2020,8876.40,9060.01,8826.54,8968.00,34606031419,163732155636
May-04-2020,8895.40,8933.91,8571.36,8883.31,35712348408,160941962365
May-03-2020,8973.68,9157.86,8765.82,8894.36,36776322130,164772116842
May-02-2020,8822.56,8992.53,8778.17,8974.92,34889762274,162713195840
May-01-2020,8629.23,9025.38,8629.23,8832.98,43425802328,161118132981
Apr-30-2020,8756.43,9425.80,8476.20,8607.33,56288690521,163081748451
Apr-29-2020,7747.51,8878.88,7731.96,8759.79,34278610731,150712446280
Apr-28-2020,7772.74,7772.74,7668.77,7754.22,25836558088,141607175628
Apr-27-2020,7676.11,7766.69,7651.24,7766.69,27154195068,141335677929
Apr-26-2020,7536.12,7667.01,7529.54,7665.83,24111822560,139184239453
Apr-25-2020,7499.60,7600.65,7452.97,7535.26,25858610306,138203387712
Apr-24-2020,7470.51,7584.59,7430.22,7497.35,31706852571,137798083489
Apr-23-2020,7114.28,7612.47,7043.73,7464.89,30103580671,133567670516
Apr-22-2020,6848.63,7127.93,6828.23,7106.55,24916975279,128120648874
Apr-21-2020,6850.01,6909.39,6793.92,6851.01,29393938160,125825015435
Apr-20-2020,7130.80,7193.47,6802.73,6856.79,26956989051,129289405824
Apr-19-2020,7238.81,7238.81,7084.17,7133.15,25713381020,131299883668
Apr-18-2020,7038.54,7258.39,7038.54,7233.16,24783424487,130947107631
Apr-17-2020,7095.72,7127.52,7028.62,7034.54,30376034250,129518207871
Apr-16-2020,6632.63,7136.02,6531.44,7088.80,33497785089,126464114156
Apr-15-2020,6860.03,6915.83,6629.92,6637.79,26821228376,124596359706
Apr-14-2020,6841.81,6956.21,6778.25,6856.18,28504195497,125895041725
Apr-13-2020,6925.83,6925.83,6651.14,6837.42,31953029026,123588123155
Apr-12-2020,6873.74,7151.80,6797.61,6977.23,25365748776,127014900702
Apr-11-2020,6870.16,6930.59,6773.98,6869.59,30015475132,125695053283
Apr-10-2020,7287.83,7291.26,6773.43,6859.83,32004749572,127757875238
Apr-09-2020,7350.85,7355.68,7166.89,7293.58,28609068745,133591007346
Apr-08-2020,7197.67,7376.15,7171.11,7352.33,32753738689,133529754680
Apr-07-2020,7317.03,7428.31,7122.74,7198.77,39144962206,133817605170
Apr-06-2020,6789.73,7291.00,6789.73,7279.16,31594108803,129472682894
Apr-05-2020,6847.45,6874.53,6710.02,6789.73,25269670113,124308425038
Apr-04-2020,6733.67,6867.94,6693.18,6847.73,27880150848,123733079485
Apr-03-2020,6797.84,7009.43,6630.44,6733.75,37167518959,124606219965
Apr-02-2020,6591.47,7112.02,6572.99,6807.47,35949707671,122725401428
Apr-01-2020,6419.06,6601.95,6176.88,6598.29,25637412067,115302473166
Mar-31-2020,6397.72,6496.83,6358.76,6431.26,27431559375,117897004413
Mar-30-2020,5900.01,6546.93,5877.93,6424.08,27021350125,114501719213
Mar-29-2020,6241.96,6241.96,5908.11,5917.30,23647684302,111751694357
Mar-28-2020,6378.66,6378.66,6073.04,6239.84,27085157179,113826923632
Mar-27-2020,6736.95,6820.94,6377.75,6377.75,28806208013,122203325297
Mar-26-2020,6679.40,6750.80,6563.68,6736.29,29627849181,121738455842
Mar-25-2020,6740.89,6909.43,6509.14,6681.34,37094888214,121546867685
Mar-24-2020,6465.06,6776.05,6390.80,6736.04,41093254550,121097566540
Mar-23-2020,5836.56,6500.70,5769.09,6467.46,48057935733,111429326543
Mar-22-2020,6162.35,6385.92,5796.49,5843.16,49039501835,112187860495
Mar-21-2020,6211.47,6428.25,5921.28,6149.80,74321910267,112728501963
Mar-20-2020,6163.65,6845.32,5816.37,6192.31,82173623931,115935645853
Mar-19-2020,5363.80,6373.37,5280.25,6160.00,46227050479,104548696265
Mar-18-2020,5322.87,5396.97,5047.76,5365.58,30708432421,95631779591
Mar-17-2020,5008.44,5446.81,4968.74,5362.32,36376336244,95525363027
Mar-16-2020,5374.04,5374.04,4528.30,5022.58,33030427612,90499353955
Mar-15-2020,5200.97,5832.91,5168.40,5381.75,26391424072,96195556705
Mar-14-2020,5585.04,5611.99,5120.78,5212.98,41904880597,97722102310
Mar-13-2020,4799.70,5891.89,4003.59,5518.65,60723203715,95005002273
